gene	mean	var
55349	0.0	1
55343	0.00754684002063	1
84912	0.671508272849	1
23443	0.509370150208	1
55293	0.20102304537	1
51268	0.0	1
343	0.0	1
3992	0.743778398028	1
3990	0.0	1
55902	0.369552988872	1
55907	0.6801179	1
10965	0.7917269199	1
4731	0.3557950274	1
81539	1.0740821665	1
81537	0.974732479139	1
154091	0.0	1
55586	0.0	1
292	2.6617338318	1
51604	0.9540828899	1
290	2.0616122466	1
51606	0.7657689914	1
586	0.566794979654	1
4832	0.7381195621	1
587	1.6691619727	1
56052	0.12460744	1
4522	2.5476266618	1
270	0.0	1
271	0.607701459	1
275	0.326770881477	1
80201	0.6644496967	1
108	0.0	1
109	0.0	1
56901	0.0	1
100	0.692923626991	1
107	0.0	1
9435	0.0	1
79813	0.0331673378819	1
84129	0.18295551057	1
79814	0.0	1
9415	0.0445500403986	1
10632	2.0123043232	1
53354	0.180361549556	1
10380	1.3591279786	1
8942	0.0	1
7264	0.6832002676	1
84693	0.2049044079	1
7263	0.5868224169	1
5296	0.905908873551	1
2686	0.3999521302	1
2687	0.0	1
5294	0.0	1
2683	0.4950033004	1
10164	0.0	1
2739	2.099845624	1
98	0.00142146668205	1
10560	0.232479808348	1
10568	0.0	1
95	0.504287930871	1
97	0.2761280447	1
1622	2.2052339269	1
1621	0.0	1
10090	0.0	1
5184	1.2050529544	1
1629	0.811560463735	1
8836	1.7795357393	1
8833	1.9751926133	1
3340	0.0	1
5051	0.0	1
1757	0.0	1
4259	2.1367146461	1
4258	0.7920153439	1
23057	0.0	1
4257	2.1182945329	1
1178	0.0	1
5538	1.2508150863	1
29925	0.84193003	1
11164	2.0467468967	1
50700	0.0	1
1579	0.0	1
8760	0.1360405289	1
1573	0.0	1
1572	0.0	1
79717	0.6836167979	1
516	0.585964326968	1
1577	0.0	1
1576	0.0	1
51477	0.0137951664883	1
51478	0.6278330489	1
8540	1.9928113685	1
6572	0.0	1
6573	0.0	1
6570	0.0	1
6571	0.0	1
6576	1.7119682505	1
6574	1.70025490358	1
6575	0.0	1
6578	0.0	1
6579	0.0	1
1371	2.4585177893	1
8509	0.194174295224	1
1373	1.4937397414	1
1374	0.022441146701	1
1376	1.6781861066	1
28965	0.0	1
2744	3.7711909265	1
23475	0.814480264431	1
2747	0.404382021099	1
2746	2.619942037	1
23478	3.42476843297	1
4846	0.0	1
253430	0.144966411843	1
196743	0.0	1
4842	0.0	1
4843	0.0	1
55753	0.0	1
51292	0.4709729949	1
65263	1.0471610195	1
128869	0.6218838373	1
6783	0.0	1
4729	1.0876904015	1
4728	1.7933248194	1
4724	1.1290352373	1
4726	1.0517235294	1
4720	1.3657501731	1
4723	0.9410597545	1
4722	1.7519996438	1
64849	0.277819537454	1
64841	1.3514766058	1
11282	1.87673451168	1
11285	0.0323342083972	1
247	0.0	1
117247	0.0	1
240	0.0	1
242	0.0	1
117248	0.0	1
248	0.0	1
81616	0.0	1
2271	2.226478232	1
293	3.5379233788	1
64600	0.0	1
51102	0.8413298944	1
291	1.2718909917	1
51109	1.8044850045	1
9536	0.4469730044	1
125061	0.0	1
9245	0.0	1
122970	0.0	1
56913	0.135106417828	1
178	0.406989900398	1
175	0.6123231142	1
2053	0.0	1
2052	1.8533030208	1
4538	4.83558754141	1
30061	0.0	1
4536	4.74258274612	1
26035	0.0	1
10400	0.42779237409	1
9334	0.5920704052	1
10402	1.48586413833	1
9331	0.0	1
53343	1.0010703322	1
10390	0.1686276339	1
10396	0.0	1
54965	1.20903402922	1
54963	0.532599467991	1
2694	0.0	1
54981	0.525291665874	1
84649	0.589516930276	1
6817	0.0	1
5198	1.779782947	1
10087	0.0858132908	1
1962	0.9706779124	1
115019	0.0	1
2877	0.0	1
2875	0.0	1
54187	1.4656314256	1
2878	1.21289641105	1
54344	1.1777822646	1
11238	0.0	1
79017	1.1688345261	1
23517	1.6227184558	1
1544	0.0	1
1545	1.20060783644	1
1543	0.0	1
11112	2.1794839413	1
1549	0.0	1
8714	1.41045338088	1
83733	0.0	1
549	1.3924504527	1
8029	0.0	1
51447	0.21308570269	1
765	0.0	1
8534	0.0	1
6568	0.0	1
6565	0.0	1
6564	0.0	1
6567	0.0	1
6566	1.95145345032	1
6561	0.0	1
6560	0.0291803823959	1
6563	0.0	1
410	0.0	1
411	0.0	1
412	0.0	1
1384	1.6074075203	1
23464	0.149630722776	1
55326	0.094568403	1
65985	0.100179765934	1
8443	1.1223168254	1
256435	0.0	1
55748	1.7369073803	1
366	0.0	1
383	0	1
384	0.0	1
4758	1.0358113089	1
4759	0.0	1
92745	0.816733074915	1
27159	0.0	1
9962	0.104247059349	1
9963	0.0	1
60481	3.28058126991	1
2194	3.1885836292	1
250	0.0	1
251	0.0	1
55811	0.0	1
2203	0.0	1
124935	0.0	1
57678	0.0826515203087	1
201562	0.470022252333	1
63917	1.37041535857	1
57419	0.0	1
94005	1.0275437908	1
79837	0.4396796244	1
7841	2.1833556016	1
4831	3.1909057952	1
4830	2.82665130582	1
4524	0.15492795076	1
84105	0.0	1
4837	0.9923571568	1
7991	0.703903470703	1
2519	0.9976868216	1
2517	1.3609470158	1
9615	0.0	1
2730	1.0260745219	1
2731	0.0	1
5298	0.561404552904	1
9348	0.0	1
10166	0.139323950393	1
10165	2.4904083085	1
5295	0.0	1
5293	0.0768933758425	1
5290	0.605778947819	1
5291	0.632365541335	1
9187	0.0	1
57094	0.0	1
5050	1.892424026	1
83852	0.0	1
5052	3.2071919527	1
5053	0.0	1
84076	0.0	1
1811	0.0	1
10768	0.9903986152	1
54407	1.119511354	1
54995	0.3178752399	1
4952	0.312735361399	1
4953	1.41992502356	1
1609	0.0251714636114	1
9296	2.96629700267	1
1603	1.6387407589	1
1607	0.0	1
1606	0.0	1
8854	0.0	1
5476	2.4567535223	1
5471	0.0209339862104	1
347734	1.23510667571	1
5277	0.0	1
5279	0.641078566429	1
7054	0.0	1
2998	0.0	1
1158	0.0	1
8639	0.0	1
8140	1.7994006722	1
1555	0.0	1
1551	0.0	1
1553	0.0	1
29124	0.0	1
3038	0.0	1
1557	0.0	1
55	0.0	1
54	0.0	1
2992	1.18266012489	1
3037	0.0	1
3030	2.414778094	1
50	2.587515563	1
3032	2.1742242639	1
52	1.8066857373	1
8703	0.490817516839	1
3034	0.0	1
535	0.432127348303	1
534	0.0	1
533	1.23694696409	1
5805	0.831894419199	1
8705	0.0	1
8704	0.0997716611625	1
3036	0.0	1
8034	0.0	1
51	1.4360410224	1
132789	0.4296406906	1
5137	0.0	1
8529	0.0	1
8528	0.0	1
53	0.4376468509	1
3295	2.4948081961	1
9990	0.0	1
2997	0.0	1
8527	0.357631573881	1
8526	0.0	1
8525	0.108468271229	1
6518	0.0	1
6519	0.0	1
28231	0.0	1
28232	0.0333715687071	1
6510	1.7941007093	1
6511	0.0	1
6512	0.0	1
6513	2.6736028124	1
6514	0.0	1
6515	1.2672503654	1
6517	0.0	1
3292	0.0	1
3620	0.0	1
3293	0.0	1
427	1.260422342	1
8706	0.0	1
23498	0.0	1
51056	1.8755695045	1
27010	0.0	1
23382	0.0708701009	1
50506	0.0	1
55790	0.201674564983	1
10998	0.0	1
10999	0.0138497486291	1
84812	0.0	1
10993	0.0	1
55315	0.0	1
55312	0.878841289931	1
27124	0.0	1
60490	0.0	1
64132	0.0	1
64131	0.0	1
124637	0.0	1
2182	2.2427200514	1
2181	2.3120374731	1
2180	0.834585955	1
229	0.0	1
2184	1.1033734524	1
226	2.8496782919	1
225	0.0	1
224	0.9887291733	1
223	1.5646859565	1
222	0.0	1
221	0.9203019698	1
220	0.528218617022	1
27235	0.0	1
27232	0.0	1
6697	1.7329339356	1
9856	0.0	1
159	1.1430510452	1
93979	0.0	1
80162	0.0	1
6342	2.4882859122	1
4513	2.4268367212	1
80168	0.0	1
6185	2.3371632757	1
6184	2.7961166094	1
9420	0.0	1
200576	0.471572884457	1
5289	0.507240194512	1
2720	1.5950491301	1
5281	0.614993949375	1
113189	0.150847875581	1
5283	0.218439850015	1
5287	0.0	1
5286	0.1032561231	1
7941	0.0	1
5049	1.4918734518	1
5048	0.1640559907	1
84679	0.0	1
1806	1.03539669763	1
84002	0.698988467411	1
1800	0.0	1
1809	1.5878232732	1
1808	2.82490739152	1
9514	0.0	1
9517	0.0	1
113452	0.792012002245	1
113451	0.0839352898368	1
159963	0.0	1
246213	0.0	1
8867	0.0	1
7306	0.0	1
3251	1.7733971552	1
8869	0.633945230337	1
84532	0.8541368198	1
1491	0.261899899966	1
5464	2.4519170853	1
10201	1.0847492477	1
5264	1.78376640335	1
2632	1.446840034	1
8608	0.0	1
1120	0.267457544796	1
8604	1.6529536194	1
11136	0.0	1
171425	0.0	1
3029	0.8484879093	1
3028	2.7250865744	1
2983	0.0	1
2982	0.0	1
2987	3.24389666022	1
2986	0.0	1
2984	0.0	1
525	0.0	1
526	1.0810785341	1
527	1.89665430055	1
521	1.7088950233	1
522	1.640021235	1
523	1.578358266	1
83715	0.0	1
528	0.1506925073	1
8733	0.7180644667	1
4199	0.1130430793	1
4190	2.0694517678	1
4191	3.6645947113	1
197258	0.0	1
197257	0.0	1
195814	0.0	1
4351	0.0	1
8288	0.0	1
4353	0.0	1
6509	0.3539871764	1
11000	0.212480928723	1
6507	0.675551667762	1
6506	0.0	1
6505	0.0	1
79611	0.0	1
438	0.0	1
23483	0.0991026332678	1
11343	0.272429445636	1
51022	0.519787794929	1
199974	0.0	1
160851	0.0	1
50515	0.385101876797	1
284098	0.0	1
55276	1.6567594147	1
192134	0.0	1
81579	0.371639039974	1
64834	1.6869959409	1
9942	0.0	1
55301	0.0	1
55650	0.62031383055	1
9945	0	1
56474	0.7555941875	1
51805	0.0	1
57786	0.321137148074	1
51809	1.6900549994	1
130752	0.0	1
239	0.0	1
230	1.3445736984	1
231	0.318723111914	1
10728	2.2931295548	1
2224	1.2324017778	1
441024	0.0	1
2222	0.877791082752	1
5146	0.0	1
5145	0.0	1
4507	1.1052464234	1
5140	0.0	1
5141	0.379195537582	1
26063	0.776215613119	1
26061	0.253289138912	1
64499	0.0	1
80150	0.0	1
2538	0.0	1
2539	1.8738813408	1
2530	0.6874241336	1
2531	1.0289384883	1
2712	0.0	1
2713	0.0	1
2717	0.7317071726	1
9365	0.0	1
8985	2.1876377479	1
10690	0.0	1
9167	1.0140658765	1
56895	0.0	1
56894	0	1
1836	0.306927238959	1
3795	0.0	1
337876	0.0	1
9563	1.6849101209	1
6240	0.2128723246	1
6241	0.778492404797	1
80025	0.425269115712	1
1956	2.2524411127	1
8871	0.67763338315	1
8876	0.0	1
8879	1.1711891678	1
3242	0.0	1
54511	0.0	1
84706	0.0	1
84701	0.0	1
9016	0.0463126444293	1
5498	0.9608379064	1
5250	2.9600063929	1
1717	1.2888646383	1
1716	1.36870038858	1
790	0.9982251755	1
1718	0.3580198345	1
9388	0.484234812886	1
400410	0.00287272839503	1
83549	0.0423833664293	1
79623	0.0	1
79751	1.3487514554	1
257068	0.0	1
518	2.10391668246	1
29929	0.263847414953	1
29926	0.400961800272	1
513	1.9795360648	1
515	1.8737420226	1
514	3.1225313982	1
517	2.37018725037	1
29920	1.6476258074	1
8501	0.0394842159984	1
622	1.3020557833	1
8503	0.0	1
8050	0.369523245687	1
23657	0.0	1
6535	0.521876387337	1
6532	0.0	1
6533	0.595135927162	1
6530	0.0	1
6538	0.0	1
2882	0.0	1
7498	0.0	1
206358	0.0	1
8611	0.168900696968	1
8613	0.760935238583	1
8612	0.425092902211	1
91734	0.0	1
115286	0	1
11332	3.07544070719	1
8479	0.0108365965424	1
23236	0.0	1
13	0.0	1
15	0.0	1
19	1.68843321268	1
18	0.0	1
27034	0.02998158	1
26290	0.0	1
64802	0.6016728333	1
9955	0.0	1
9956	0.0	1
9951	0.0	1
56848	0.0	1
9953	0.0	1
203	1.76069484669	1
117283	0.0	1
204	3.07902368314	1
55512	0.0	1
80704	0.0	1
166785	0.0	1
686	0.0	1
135152	0.0	1
2235	0.150170775589	1
65220	1.28265017855	1
7360	1.3292507742	1
25769	0.0	1
81490	0.4992673944	1
51146	0.0	1
5092	1.5855487685	1
57134	0.0	1
64579	0.0	1
3658	0.0734827817692	1
7367	0.0	1
2098	1.8203705667	1
2525	0.0	1
80142	1.7425983292	1
80146	0.833718658444	1
26275	1.6367184693	1
8277	0.0	1
26279	0.0	1
4881	0.0	1
4882	0.00469712825422	1
9377	2.5721044757	1
10682	1.5130718854	1
81031	0.0	1
53947	0.00418623900596	1
113278	0.0	1
7368	0.9640511306	1
8884	0.176568930904	1
7366	0.0	1
8883	1.4266417142	1
90701	1.1210402734	1
132158	0.0	1
84735	0.0	1
54658	0.0	1
10229	0.4903601872	1
80854	1.00332070229	1
9394	0.0459292893226	1
9390	0.0	1
1727	2.4512856902	1
788	0.5550910696	1
1723	0.5842326063	1
83884	0.0	1
5625	0.0	1
3000	0.0	1
1588	0.0	1
1589	0.0	1
1582	0.0	1
1583	0.0	1
1580	0.0	1
1581	0.0	1
1586	0.0	1
1584	0.0	1
137964	0.110350985773	1
509	5.01118244952	1
506	3.2243258212	1
1036	0.0	1
501	1.8044266324	1
635	0.0	1
1215	0.0	1
4245	0.2981777953	1
6521	0.0	1
6520	3.52219025676	1
6523	0.0	1
6522	0.443357733728	1
6524	0.0	1
6526	0.71890919507	1
6528	0.0	1
8260	0.3211914338	1
1103	0.0	1
5244	0.0	1
1109	0.0	1
11320	0.213429863489	1
8402	2.2136647748	1
151531	0.0	1
51005	0.0	1
51004	0.8955493829	1
55217	0.0	1
8310	0	1
2132	0.718201349536	1
5836	1.9166656565	1
5837	0.0	1
5834	2.2233301607	1
5832	3.36973804345	1
27115	0.0	1
5831	1.8909150627	1
11254	0.0	1
2131	1.50052173839	1
11253	1.1043987341	1
64816	0.0	1
9926	0.559176344	1
216	1.7635939961	1
64781	0.0994031433799	1
116369	0.0	1
215	0.7129638262	1
212	0.0	1
55500	0.0	1
211	0.656338032764	1
218	0.0	1
219	2.124529232	1
6648	2.5802013243	1
6649	0.2368502492	1
6646	1.5975190222	1
140679	0.0	1
51179	0.0	1
93010	0.0	1
57127	0.0	1
6392	0.3213334993	1
6390	2.165354742	1
6391	1.3301216276	1
10327	1.5308572818	1
5019	1.3930830741	1
4891	0.0863705037505	1
51703	1.5703067313	1
9498	0.0	1
9497	0.351102005983	1
79966	0.0	1
2806	2.5462325246	1
1854	2.78461650807	1
4967	1.7204791928	1
162417	0.0	1
2729	0.3469139823	1
847	1.3752940972	1
7378	1.3587046103	1
84720	0	1
8898	0.320437822336	1
8897	0.0188764668702	1
7372	1.112187496	1
7371	0.9024327309	1
54539	1.6199955974	1
9194	0.0	1
80864	0.144150081625	1
9197	0.7838049612	1
