gene	mean	var
55349	0.0	1
55343	0.115736309168	1
84912	1.0549461038	1
23443	0.0509251561678	1
55293	0.358671515779	1
51268	0.0	1
343	0.0	1
3992	1.56944968032	1
3990	0.0	1
55902	0.110660389231	1
55907	0.22774345577	1
10965	0.681194906102	1
4731	1.12328812258	1
81539	1.11953134605	1
81537	0.622060975256	1
154091	0.0	1
55586	0.0	1
292	3.28032489697	1
51604	0.833536670555	1
290	0.0	1
51606	0.50805121218	1
586	0.0	1
4832	0.362090880152	1
587	0.807277009781	1
56052	0.0536677756903	1
4522	1.75999467812	1
270	0.0	1
271	0.087373536206	1
275	0.0	1
80201	0.612768488939	1
108	0.0	1
109	0.177012697433	1
56901	0.0	1
100	0.769409929082	1
107	0.0	1
9435	0.0	1
79813	0.324880246273	1
84129	0.0	1
79814	0.455628436361	1
9415	0.763420983111	1
10632	2.2101826797	1
53354	0.0	1
10380	0.0	1
8942	2.03885922373	1
7264	0.830383351969	1
84693	0.277007733164	1
7263	1.33935381938	1
5296	0.516634942461	1
2686	0.0	1
2687	0.0	1
5294	0.0	1
2683	0.0814568939505	1
10164	0.0	1
2739	1.60704187223	1
98	0.0748055860187	1
10560	0.0	1
10568	0.0	1
95	0.097594803046	1
97	0.397180639965	1
1622	2.68217184467	1
1621	0.0	1
10090	0.0	1
5184	0.700919994556	1
1629	0.868303818696	1
8836	1.1538271931	1
8833	1.1390014659	1
3340	0.0	1
5051	0.0	1
1757	0.0	1
4259	2.34957954623	1
4258	0.850202562894	1
23057	0.0	1
4257	3.62633380675	1
1178	0.0	1
29925	0.330104790046	1
11164	1.33354143972	1
50700	0.0	1
1579	0.0	1
8760	0.556083973397	1
1573	0.0	1
1572	0.0	1
79717	0.679802129136	1
516	1.48272597715	1
1577	0.0	1
1576	0.0	1
51477	0.0784491316105	1
51478	0.549325282847	1
8540	0.580778381829	1
6572	0.0	1
6573	0.134634258764	1
6570	0.0	1
6571	0.0	1
6576	0.557546533482	1
6574	1.04093961812	1
6575	0.0	1
6578	0.0	1
6579	0.0	1
1371	0.26747628613	1
8509	0.0762537400035	1
1373	1.70794758009	1
1374	1.16719439929	1
1376	0.0	1
28965	0.0	1
2744	0.683853983053	1
23475	0.0	1
2747	0.595891135624	1
2746	1.22134629428	1
23478	4.91389350754	1
4846	0.0	1
253430	0.0	1
196743	0.0	1
4842	0.0	1
4843	0.0	1
55753	0.0	1
51292	0.716203559107	1
65263	0.0	1
128869	0.438508832525	1
6783	0.0	1
4729	1.67451800175	1
4728	2.81486012743	1
4724	1.25944551206	1
4726	2.06179339215	1
4720	1.38600220747	1
4723	1.53448596235	1
4722	1.26586647077	1
64849	0.0	1
64841	0.888672754417	1
11282	1.06544272678	1
11285	0.00782686410222	1
247	0.0	1
117247	0.0	1
240	0.0	1
242	0.0	1
117248	0.0	1
248	0.0	1
81616	0.0	1
2271	1.34269175029	1
293	2.88621290133	1
64600	0.0	1
51102	0.19122464254	1
291	0.40856714186	1
51109	1.24875495608	1
9536	0.243755213922	1
125061	0.0	1
9245	1.53476731653	1
122970	0.0	1
56913	0.34597220571	1
178	0.351207021273	1
175	0.47392432393	1
2053	0.0365904728693	1
2052	2.33034546319	1
4538	4.35937073781	1
30061	1.05079177577	1
4536	4.18442539601	1
26035	0.154230767496	1
10400	0.683717170994	1
9334	0.981467063435	1
10402	0.965550591387	1
9331	0.0	1
53343	0.756663623658	1
10390	0.0	1
10396	0.0	1
54965	0.566933457421	1
54963	0.189881016576	1
2694	0.0	1
54981	0.0	1
84649	0.0	1
6817	0.678419460967	1
5198	0.69181924441	1
10087	0.338685189009	1
1962	0.0	1
115019	0.0	1
2877	4.0575430196	1
2875	0.0	1
54187	1.1907256525	1
2878	0.327593916841	1
54344	0.72859597948	1
11238	0.0	1
79017	1.34948734374	1
23517	0.88004037414	1
1544	0.0	1
1545	0.343992428155	1
1543	0.0	1
11112	0.945169883359	1
1549	0.0	1
8714	3.24409157608	1
83733	0.0	1
549	0.644358314301	1
8029	0.0	1
51447	0.527370412292	1
765	0.0	1
8534	0.0	1
6568	0.0	1
6565	0.0	1
6564	0.0	1
6567	0.0	1
6566	0.706247181563	1
6561	0.0	1
6560	0.00858286888543	1
6563	0.0	1
410	0.0	1
411	0.0	1
412	0.0	1
1384	0.444937741592	1
23464	0.0	1
55326	0.923979300414	1
65985	0.677587264228	1
8443	1.1641469307	1
256435	0.0	1
55748	0.753894363929	1
366	0.0	1
383	0.0	1
384	0.0	1
4758	0.259525456931	1
4759	0.0	1
92745	0.0	1
27159	0.0	1
9962	0.980590974701	1
9963	0.00470713851903	1
60481	1.72548286712	1
2194	0.250577383728	1
250	0.0	1
251	0.0	1
55811	0.0	1
2203	0.0	1
124935	0.0	1
57678	0.0	1
201562	1.30624391422	1
63917	0.447927620716	1
57419	0.0	1
94005	0.683929347345	1
79837	0.50140668717	1
7841	0.232460304394	1
4830	3.06531814896	1
4524	0.0	1
84105	0.146124548187	1
4837	1.30003274764	1
7991	1.16753676705	1
2519	1.03578258589	1
2517	0.42398021505	1
9615	0.0	1
2730	1.97350349997	1
2731	0.155297974948	1
5298	0.426482941804	1
9348	0.0	1
10166	0.12667171188	1
10165	0.578506565486	1
5295	0.05960633366	1
5293	0.0	1
5290	0.0	1
5291	0.223155432474	1
9187	0.0	1
57094	0.0	1
5050	0.92732338508	1
83852	0.0	1
5052	3.74498170006	1
5053	0.0	1
84076	0.0	1
1811	0.0	1
10768	1.64615543527	1
54407	2.61507918204	1
54995	0.432937723947	1
4953	1.76632501529	1
1609	0.000479808281836	1
9296	1.54032662787	1
1603	2.28655159071	1
1607	0.0	1
1606	0.0	1
8854	0.0	1
5476	0.9203705625	1
5471	0.238900526886	1
347734	0.665823120555	1
5277	0.0	1
5279	0.893385161661	1
7054	0.0	1
2998	0.0	1
1158	0.0	1
8639	0.0	1
8140	1.71799527547	1
1555	0.0	1
1551	0.0	1
1553	0.0	1
29124	0.0	1
3038	0.0	1
1557	0.0	1
55	0.0	1
54	0.0	1
2992	0.975346723311	1
3037	0.0	1
3030	1.63680687467	1
50	0.842800592824	1
3032	1.54433988123	1
52	1.70087530607	1
8703	0.0962297817184	1
3034	0.0	1
535	0.509291989001	1
534	0.0	1
533	0.877797386228	1
5805	0.904622151019	1
8705	0.0	1
8704	0.0	1
3036	0.0	1
8034	0.0	1
51	0.298083445865	1
132789	0.0	1
5137	0.0	1
8529	0.0	1
8528	0.0	1
53	0.105162979108	1
3295	1.00831256525	1
9990	0.0	1
2997	0.0	1
8527	0.681793402695	1
8526	0.0	1
8525	0.126711484244	1
6518	0.0	1
6519	0.0	1
28231	0.0	1
28232	0.0810369946077	1
6510	1.09517144674	1
6511	0.0	1
6512	0.0	1
6513	0.0	1
6514	0.0	1
6515	0.187638758993	1
6517	0.0	1
3292	0.0	1
3620	0.0	1
3293	0.0	1
427	2.42583728763	1
8706	0.0	1
23498	0.0	1
51056	0.778286854554	1
27010	0.0	1
23382	0.0	1
50506	0.0	1
55790	1.50422922751	1
10998	0.217763875568	1
10999	0.159418246187	1
84812	0.0	1
10993	0.0	1
55315	0.561575777725	1
55312	1.21368713606	1
27124	0.0	1
60490	0.0	1
64132	0.0	1
64131	0.0	1
124637	0.187203807045	1
2182	0.0	1
2181	1.42594353676	1
2180	0.0538635749939	1
229	0.0	1
2184	0.24832077242	1
226	3.3473906235	1
225	0.0	1
224	2.0860383112	1
223	1.19756231005	1
222	0.0	1
220	0.0	1
27235	0.551281608487	1
27232	0.0	1
6697	1.15555225911	1
9856	0.0	1
159	0.54557997068	1
93979	0.0	1
80162	0.0	1
6342	1.41443155821	1
4513	4.50315779683	1
80168	0.0	1
6185	2.24793091068	1
6184	1.24718501363	1
9420	0.0	1
200576	0.283568622256	1
5289	0.295412052638	1
2720	1.04188966097	1
5281	0.991149660907	1
113189	0.170359639811	1
5283	0.21371256734	1
5287	0.334102243764	1
5286	0.743750398067	1
7941	0.0	1
5049	0.849013827265	1
5048	0.946802874422	1
84679	0.0	1
1806	0.0	1
84002	0.0	1
1800	0.0	1
1809	0.0	1
1808	2.09156159107	1
9514	0.352444079775	1
9517	0.124161442721	1
113452	0.328212726232	1
113451	0.0	1
159963	0.0	1
246213	0.0	1
8867	0.0	1
7306	0.0	1
3251	1.91677734563	1
8869	0.687006323099	1
84532	0.0	1
1491	0.0	1
5464	2.4224288717	1
10201	0.0	1
10195	0.901815319918	1
2632	1.25405486885	1
8608	0.0	1
1120	0.0	1
8604	0.273665331567	1
11136	0.0	1
171425	0.0	1
3029	0.526458612404	1
3028	1.45045908997	1
2983	0.0	1
2982	0.0	1
2987	0.666324040992	1
2986	0.0	1
2984	0.0	1
525	0.0	1
526	0.606955569477	1
527	1.65653719932	1
521	1.67646041448	1
522	1.9429375229	1
523	1.16947100382	1
83715	0.0	1
528	0.821826411781	1
8733	1.17760199973	1
4199	1.56547849661	1
4190	2.18399424847	1
4191	2.28679256736	1
197258	0.0	1
197257	0.0	1
195814	0.0	1
4351	0.0138996177295	1
8288	0.0	1
4353	0.0	1
6509	0.241492351479	1
11000	0.408089353557	1
6507	0.0	1
6506	0.0	1
6505	0.0	1
79611	0.0	1
438	0.0	1
23483	0.0	1
11343	0.967186411593	1
51022	1.0477736298	1
199974	0.0	1
160851	0.0	1
50515	0.0	1
284098	0.273119095241	1
55276	0.257681213668	1
192134	0.0	1
81579	0.298615891913	1
64834	0.728423619761	1
9942	0.0	1
55301	0.0	1
55650	0.412857570581	1
9945	0.0	1
56474	0.0704656675412	1
51805	0.253038633338	1
57786	0.295261656095	1
51809	1.4282510266	1
130752	0.0	1
239	0.0	1
230	0.0	1
231	2.82958501942	1
10728	3.20543496673	1
2224	1.23199962739	1
441024	0.0	1
2222	1.60966624037	1
5146	0.0	1
5145	0.0	1
4507	0.0	1
5140	0.0	1
5141	0.0	1
26063	1.37628149383	1
26061	0.534489975397	1
64499	0.0	1
80150	0.2760165024	1
2538	0.0	1
2539	1.90105331868	1
2530	0.288417756299	1
2531	0.295788271465	1
2712	0.0	1
2713	0.0	1
2717	1.62130633665	1
9365	0.0	1
