gene	mean	var
55349	0.070526539017	1
55343	0.306161937667	1
84912	0.489968058752	1
23443	0.254469459682	1
55293	0.145221875941	1
51268	0.0	1
343	0.0	1
3992	0.606083829802	1
3990	0.0	1
55902	0.0	1
55907	0.810539581145	1
10965	0.349008897026	1
4731	0.450304119552	1
81539	2.0833901352	1
81537	0.364766774997	1
154091	0.0	1
55586	0.0	1
292	3.02914341058	1
51604	0.776173129222	1
290	0.0	1
51606	0.573287380245	1
586	0.0	1
4832	0.0	1
587	0.636224444624	1
56052	0.0	1
4522	1.51329583009	1
270	0.0	1
271	0.0662750388211	1
275	0.183697999399	1
80201	1.44409533079	1
108	0.0	1
109	0.140111168884	1
56901	0.0	1
100	0.313032637364	1
107	0.0	1
9435	0.0	1
79813	0.22939365246	1
84129	0.0	1
79814	0.584618938039	1
9415	0.0419421951482	1
10632	2.82917778463	1
53354	0.462484173911	1
10380	0.0	1
8942	0.0	1
7264	0.389896939885	1
84693	0.086421514079	1
7263	1.11707159337	1
5296	0.606984107716	1
2686	0.0403353671172	1
2687	0.0	1
5294	0.0	1
2683	0.0128130107382	1
10164	0.0	1
2739	1.37289761941	1
98	0.231746725745	1
10560	0.227437228746	1
10568	0.0	1
95	0.0	1
97	0.601854578582	1
1622	1.38134035396	1
1621	0.0	1
10090	0.0	1
5184	0.446029510906	1
1629	0.970511998901	1
8836	1.11159540739	1
8833	0.83121567703	1
3340	0.0	1
5051	0.0	1
1757	0.0	1
4259	1.02420815305	1
4258	0.0	1
23057	0.0	1
4257	1.47778815165	1
1178	0.0	1
5538	nan	1
29925	0.0	1
11164	1.02459455648	1
50700	0.0	1
1579	0.0	1
8760	0.627171865843	1
1573	0.0	1
1572	0.0	1
79717	0.462286262974	1
516	0.808259238524	1
1577	0.0	1
1576	0.0	1
51477	0.0	1
51478	0.292586485472	1
8540	0.656136786826	1
6572	0.0	1
6573	0.295988756777	1
6570	0.0	1
6571	0.0	1
6576	0.0	1
6574	0.821332664439	1
6575	0.0	1
6578	0.0	1
6579	0.0	1
1371	0.0895012582942	1
8509	0.06933560942	1
1373	0.0	1
1374	1.2617779339	1
1376	0.121468604567	1
28965	0.0	1
2744	1.90171322131	1
23475	0.456178478224	1
2747	0.441473328364	1
2746	1.11524927009	1
23478	4.07911523998	1
4846	0.0	1
253430	0.0	1
196743	0.0	1
4842	0.0	1
4843	0.0	1
55753	0.0	1
51292	0.299058381601	1
65263	0.0	1
128869	0.378479799611	1
6783	0.0	1
4729	1.22027772122	1
4728	2.39525701584	1
4724	0.904983207318	1
4726	2.18261707657	1
4720	1.22691568859	1
4723	1.7559531264	1
4722	1.36451765316	1
64849	0.0	1
64841	1.21627842985	1
11282	1.18154718421	1
11285	0.0	1
247	0.0	1
117247	0.0	1
240	0.0	1
242	0.0	1
117248	0.0	1
248	0.0	1
81616	0.0	1
2271	1.17312773895	1
293	2.95126854222	1
64600	0.0	1
51102	0.190688628747	1
291	0.506035345083	1
51109	0.959569683625	1
9536	0.0	1
125061	0.0	1
9245	0.0	1
122970	0.0	1
56913	0.234958388202	1
178	0.569846953871	1
175	0.318044228603	1
2053	0.0	1
2052	0.260087024076	1
4538	4.13281101958	1
30061	0.0	1
4536	4.31570044291	1
26035	0.0	1
10400	0.519712467682	1
9334	0.846126502244	1
10402	0.599996162973	1
9331	0.0	1
53343	0.613281354471	1
10390	0.071544176321	1
10396	0.0	1
54965	0.572842691656	1
54963	0.316680433487	1
2694	0.0	1
54981	0.0677362918393	1
84649	0.0	1
6817	0.259584070539	1
5198	0.549038918092	1
10087	0.385011479323	1
1962	0.0	1
115019	0.0	1
2877	1.39901095588	1
2875	0.0	1
54187	1.01378334476	1
2878	0.0	1
54344	0.216716516962	1
11238	0.0	1
79017	1.86647456342	1
23517	1.38770137745	1
1544	0.0	1
1545	0.0	1
1543	0.0	1
11112	0.509693857012	1
1549	0.0	1
8714	0.330083202812	1
